35	0.3004043127937658	0.29828716525630083	0.2980844920140516	0.30048853657117114	0.29813927882863833
36	0.2825912730394876	0.28381875212689656	0.27755837225494057	0.28041504250087884	0.2816312810266638
37	0.2559590470919308	0.25902561536025004	0.2554091010669331	0.25861352415379013	0.2622340214105363
38	0.24163889598895694	0.23399655198626246	0.2342545683195256	0.23854021851671908	0.2370055419610118
39	0.22054968541593403	0.22271936790907937	0.22103277080339787	0.21932289565957558	0.2198369136535541
40	0.20068800178207385	0.19828113528535982	0.1968162875532156	0.19673152418003492	0.20618607560502708
41	0.18108370556166967	0.18425769294253605	0.17933735858136082	0.18463018794645217	0.18229072423238138
42	0.15916440720420377	0.16242842000611754	0.16133388645591687	0.15848639161975198	0.1617057359150927
43	0.14642812210796874	0.14479832894946795	0.14054578740966508	0.1411206320302406	0.14342203166978676
44	0.12260719301407	0.12767948655833494	0.12084497947075318	0.11817147850197827	0.1249824482579557
45	0.10741416564383266	0.10679933564125563	0.0998201312233137	0.09645408486753411	0.10174178418641716
46	0.09076667370202247	0.08479433817920354	0.0823158016432295	0.0803843410371139	0.08653455632518936
47	0.08102242692804057	0.07185064087371817	0.0646462557333123	0.06111918853870879	0.06654625078766783
48	0.06157388058155418	0.06556106406752923	0.0482010577839742	0.04524439035829777	0.051963625400316855
49	0.05498617354980861	0.04548908335388011	0.030763732979958058	0.03168926132554947	0.036161413098497304
50	0.037685941989489755	0.0359448578738664	0.021028467663513146	0.021571754405589564	0.024897383366268976
51	0.029741877472765167	0.027333774839940234	0.013727524010004034	0.013936839160947317	0.017145340692790504
52	0.02535661436219325	0.019758486765124882	0.00642457381379685	0.008480383308490769	0.011393118882589362
53	0.01650997486000715	0.015809360182024203	0.00406354506649608	0.0058638950237615475	0.007093514390692011
54	0.014030797504636813	0.011804582783904312	0.0024696187199962074	0.002820505183264576	0.00458811199472508
55	0.009279943278329062	0.008890998480056945	0.0011053399575527306	0.001823960158670884	0.002730353061452353
56	0.0077230907987391505	0.005119773724097392	0.0005217381480133467	0.0006627665140844402	0.0013396232690343344
57	0.005028098107601177	0.003831956343530336	0.00030760414647759297	0.0003020914966968361	0.0005600340164502325
58	0.0033695961685881394	0.0027772584015608383	0.0001939719096377318	0.00021899092874986682	0.00027860916794604187
59	0.0025067376000298854	0.0018515954980470495	2410685246827166e-20	9761453726755246e-20	0.00014070190057461132
60	0.001983942454688395	0.0011931919620947536	0	7105653685559793e-20	7650731973103767e-20
61	0.0011583764945780261	0.000701279833466434	0.00011004003873942926	5247075415537814e-20	20403153438566094e-21
62	0.0008107228761407568	0.000651188540874758	0	31594607164127775e-21	7099642103074394e-21
63	0.0004913434859760169	0.000362362664691367	0	14576340055175114e-21	0
64	0.00035615206593969054	0.00024232500158122627	0	5851596843683107e-21	3299365715974965e-22
65	0.0002841444918131118	0.00014823020465968415	0	15489494491934013e-21	0
